"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M670","2020-05-28 19:00:00","43.000","9.000","0.500","27.900","0.810","1006.400","","30.500","-99.000","-99.000","-99.000","31.100","","23.900",""
"C0Z061","2020-05-28 19:00:00","174.000","324.000","0.900","24.700","0.990","995.500","","5.000","-99.000","-99.000","-99.000","29.800","","23.300",""
"C0M730","2020-05-28 19:00:00","40.000","128.000","1.900","26.600","0.830","1006.500","","15.500","-99.000","-99.000","-99.000","32.100","","25.100",""
"C0U750","2020-05-28 19:00:00","398.000","30.000","5.700","20.300","1.000","967.700","","33.000","-99.000","-99.000","-99.000","20.600","","19.100",""
"C0A650","2020-05-28 19:00:00","287.000","0.000","0.000","-99.000","0.950","980.900","","165.500","-99.000","-99.000","-99.000","20.100","","17.500",""
"C0K400","2020-05-28 19:00:00","65.000","93.000","0.400","27.100","0.950","1005.000","","141.000","-99.000","-99.000","-99.000","30.800","","23.600",""
"C0I370","2020-05-28 19:00:00","671.000","2.000","0.300","21.200","0.990","939.200","","71.000","-99.000","-99.000","-99.000","26.800","","21.100",""
"C0S750","2020-05-28 19:00:00","2280.000","315.000","0.800","13.800","0.960","775.200","","7.000","-99.000","-99.000","-99.000","18.300","","13.600",""
"C0R650","2020-05-28 19:00:00","29.000","232.000","0.300","27.300","0.990","1009.500","","90.000","-99.000","-99.000","-99.000","32.300","","24.600",""
"C0E740","2020-05-28 19:00:00","27.000","0.000","0.200","25.600","0.930","1009.700","","117.500","-99.000","-99.000","-99.000","26.600","","23.200",""
"C0AI20","2020-05-28 19:00:00","25.000","124.000","3.700","22.900","0.880","1010.000","","16.500","-99.000","-99.000","-99.000","23.200","","21.600",""
"C0E550","2020-05-28 19:00:00","84.000","72.000","1.400","24.000","1.000","1002.300","","94.500","-99.000","-99.000","-99.000","25.000","","21.800",""
"C0X060","2020-05-28 19:00:00","19.000","17.000","0.800","27.700","0.870","1011.000","","35.000","-99.000","-99.000","-99.000","31.500","","24.900",""
"C0AC60","2020-05-28 19:00:00","55.000","87.000","0.500","23.000","0.990","1006.700","","140.500","-99.000","-99.000","-99.000","23.600","","21.900",""
"C0UA70","2020-05-28 19:00:00","547.000","14.000","6.000","20.100","0.990","952.400","","85.000","-99.000","-99.000","-99.000","20.700","","19.300",""
"C0G740","2020-05-28 19:00:00","24.000","13.000","1.000","26.400","0.890","1009.100","","14.500","-99.000","-99.000","-99.000","28.500","","23.900",""
"C0F9N0","2020-05-28 19:00:00","75.000","115.000","1.900","25.500","0.990","1003.200","","88.000","-99.000","-99.000","-99.000","29.700","","25.400",""
"C0F9T0","2020-05-28 19:00:00","111.000","358.000","0.700","25.900","0.930","998.800","","24.500","-99.000","-99.000","-99.000","28.200","","24.100",""
"C0S710","2020-05-28 19:00:00","382.000","16.000","1.800","23.700","1.000","969.900","","7.000","-99.000","-99.000","-99.000","26.000","","22.300",""
"C0M680","2020-05-28 19:00:00","37.000","37.000","0.700","27.600","0.950","1009.000","","6.500","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0X220","2020-05-28 19:00:00","26.000","286.000","0.300","27.400","0.860","1008.500","","28.000","-99.000","-99.000","-99.000","30.200","","24.100",""
"C0R560","2020-05-28 19:00:00","22.000","283.000","1.000","27.300","1.000","1009.700","","64.000","-99.000","-99.000","-99.000","31.400","","23.800",""
"C0F9P0","2020-05-28 19:00:00","26.000","34.000","3.200","25.500","0.970","1009.400","","10.500","-99.000","-99.000","-99.000","27.800","","23.700",""
"C0O970","2020-05-28 19:00:00","71.000","77.000","1.200","26.900","0.920","1004.100","","11.500","-99.000","-99.000","-99.000","33.300","","24.500",""
"C0F0B0","2020-05-28 19:00:00","311.000","282.000","0.300","25.100","0.970","977.100","","27.000","-99.000","-99.000","-99.000","27.100","","23.300",""
"C0R700","2020-05-28 19:00:00","19.000","360.000","0.400","26.800","0.870","1010.100","","1.000","-99.000","-99.000","-99.000","30.700","","25.000",""
"C0R780","2020-05-28 19:00:00","72.000","355.000","0.400","26.800","0.870","1005.000","","0.500","-99.000","-99.000","-99.000","30.900","","23.800",""
"C0R620","2020-05-28 19:00:00","34.000","287.000","1.700","26.600","0.920","1008.600","","12.000","-99.000","-99.000","-99.000","30.000","","24.900",""
"C0C660","2020-05-28 19:00:00","176.000","47.000","1.000","23.200","0.950","992.700","","88.500","-99.000","-99.000","-99.000","23.400","","21.600",""
"C0SA10","2020-05-28 19:00:00","411.000","0.000","0.100","24.000","0.990","966.200","","6.500","-99.000","-99.000","-99.000","25.700","","22.400",""
"C0M740","2020-05-28 19:00:00","15.000","60.000","1.100","-99.000","0.040","1009.300","","13.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"C0K460","2020-05-28 19:00:00","60.000","62.000","0.600","28.000","0.820","1004.100","","78.000","-99.000","-99.000","-99.000","30.500","","23.600",""
"C0X100","2020-05-28 19:00:00","10.000","246.000","0.500","28.600","0.890","1008.500","","13.500","-99.000","-99.000","-99.000","31.800","","25.500",""
"C0K560","2020-05-28 19:00:00","117.000","0.000","0.000","25.700","0.950","999.300","","94.000","-99.000","-99.000","-99.000","30.900","","23.700",""
"C0R150","2020-05-28 19:00:00","105.000","85.000","1.000","25.500","0.980","998.800","","13.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0S690","2020-05-28 19:00:00","522.000","25.000","1.000","23.200","1.000","953.700","","3.500","-99.000","-99.000","-99.000","26.700","","22.300",""
"C0U870","2020-05-28 19:00:00","474.000","0.000","0.000","21.600","0.990","960.800","","37.000","-99.000","-99.000","-99.000","23.600","","20.000",""
"C0A520","2020-05-28 19:00:00","48.000","0.000","0.100","22.300","0.990","1008.000","","132.500","-99.000","-99.000","-99.000","23.500","","21.100",""
"C0X130","2020-05-28 19:00:00","27.000","50.000","1.200","27.700","0.910","1007.800","","22.500","9.300","301.000","","32.300","","25.800",""
"C0V400","2020-05-28 19:00:00","56.000","345.000","1.300","-99.000","-99.000","-99.000","","136.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0UA40","2020-05-28 19:00:00","1121.000","37.000","2.000","18.800","0.990","890.600","","34.000","-99.000","-99.000","-99.000","20.900","","17.900",""
"C0G720","2020-05-28 19:00:00","50.000","328.000","0.500","27.400","0.900","1005.600","","78.000","-99.000","-99.000","-99.000","30.000","","24.100",""
"C0G890","2020-05-28 19:00:00","24.000","24.000","2.800","25.900","1.000","1008.800","","14.500","-99.000","-99.000","-99.000","28.200","","24.400",""
"C0I540","2020-05-28 19:00:00","3344.000","-99.000","-99.000","8.800","1.000","685.000","","-99.000","-99.000","-99.000","-99.000","9.100","","8.000",""
"C0K390","2020-05-28 19:00:00","31.000","1.000","1.100","27.500","0.870","1008.200","","55.500","-99.000","-99.000","-99.000","30.400","","24.000",""
"C0R730","2020-05-28 19:00:00","163.000","337.000","0.900","25.600","0.960","994.100","","3.000","-99.000","-99.000","-99.000","30.300","","24.300",""
"C0T9A0","2020-05-28 19:00:00","498.000","0.000","0.100","21.700","0.990","957.100","","7.500","-99.000","-99.000","-99.000","24.100","","20.700",""
"C0AH40","2020-05-28 19:00:00","426.000","55.000","1.400","21.500","1.000","962.400","","50.500","-99.000","-99.000","-99.000","23.500","","20.700",""
"C0X280","2020-05-28 19:00:00","22.000","51.000","0.300","27.700","0.860","1009.300","","19.500","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0V620","2020-05-28 19:00:00","18.000","2.000","0.500","27.500","0.990","1009.500","","60.000","-99.000","-99.000","-99.000","31.300","","23.900",""
"C0H960","2020-05-28 19:00:00","120.000","175.000","2.100","25.400","1.000","997.000","","49.500","-99.000","-99.000","-99.000","29.500","","24.100",""
"C0M530","2020-05-28 19:00:00","1385.000","0.000","0.000","18.300","0.990","869.900","","88.000","-99.000","-99.000","-99.000","22.300","","18.000",""
"C0R170","2020-05-28 19:00:00","26.000","324.000","0.600","27.200","1.000","1008.700","","59.000","-99.000","-99.000","-99.000","32.700","","24.000",""
"C0I420","2020-05-28 19:00:00","305.000","34.000","0.900","23.400","0.990","978.100","","94.000","-99.000","-99.000","-99.000","27.600","","22.500",""
"C0G810","2020-05-28 19:00:00","26.000","319.000","0.900","28.200","0.860","1007.600","","25.500","-99.000","-99.000","-99.000","30.000","","25.400",""
"C0U650","2020-05-28 19:00:00","442.000","0.000","0.000","21.500","1.000","964.200","","31.500","-99.000","-99.000","-99.000","24.200","","19.800",""
"C0D660","2020-05-28 19:00:00","65.000","62.000","0.400","24.100","0.890","1004.900","","90.000","-99.000","-99.000","-99.000","24.500","","21.800",""
"C0E540","2020-05-28 19:00:00","32.000","54.000","1.300","23.800","0.970","1008.900","","85.500","-99.000","-99.000","-99.000","25.000","","22.400",""
"C0W170","2020-05-28 19:00:00","42.000","53.000","2.100","22.900","0.900","1007.200","","0.000","-99.000","-99.000","-99.000","23.400","","21.800",""
"C0Z150","2020-05-28 19:00:00","27.000","28.000","4.000","24.700","0.990","1009.900","","7.500","-99.000","-99.000","-99.000","26.200","","23.000",""
"C0S840","2020-05-28 19:00:00","22.000","290.000","1.000","26.600","0.890","1010.500","","0.000","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0H9A0","2020-05-28 19:00:00","1595.000","0.000","0.000","17.100","0.980","847.700","","51.500","-99.000","-99.000","-99.000","23.000","","17.000",""
"C0Z300","2020-05-28 19:00:00","182.000","20.000","0.600","24.300","0.990","992.800","","4.500","-99.000","-99.000","-99.000","28.900","","22.900",""
"C0G730","2020-05-28 19:00:00","27.000","9.000","1.100","26.000","0.960","1009.300","","15.000","-99.000","-99.000","-99.000","28.200","","23.600",""
"C0V730","2020-05-28 19:00:00","33.000","268.000","0.800","27.800","0.990","1008.400","","86.000","-99.000","-99.000","-99.000","31.800","","24.500",""
"C0SA00","2020-05-28 19:00:00","466.000","0.000","0.000","23.600","1.000","959.400","","6.000","-99.000","-99.000","-99.000","27.000","","22.300",""
"C0S900","2020-05-28 19:00:00","27.000","276.000","4.300","28.600","0.860","1009.800","","0.000","-99.000","-99.000","-99.000","30.200","","25.600",""
"C0C480","2020-05-28 19:00:00","105.000","102.000","0.400","22.800","0.950","1000.600","","93.500","-99.000","-99.000","-99.000","23.600","","21.300",""
"C0V720","2020-05-28 19:00:00","15.000","247.000","1.500","28.300","0.900","-99.000","","11.000","-99.000","-99.000","-99.000","32.000","","25.400",""
"C0UA60","2020-05-28 19:00:00","566.000","23.000","1.700","21.400","0.990","949.600","","40.500","-99.000","-99.000","-99.000","23.500","","20.000",""
"C0A980","2020-05-28 19:00:00","11.000","0.000","0.000","23.300","0.990","1012.300","","40.000","-99.000","-99.000","-99.000","24.100","","22.300",""
"C0C670","2020-05-28 19:00:00","250.000","32.000","1.100","21.900","0.960","984.600","","148.500","-99.000","-99.000","-99.000","22.500","","20.100",""
"C0K550","2020-05-28 19:00:00","15.000","0.000","0.000","27.300","0.870","1010.200","","17.000","-99.000","-99.000","-99.000","31.400","","24.800",""
"C0R350","2020-05-28 19:00:00","35.000","310.000","1.300","26.300","0.960","1007.900","","4.000","-99.000","-99.000","-99.000","31.200","","24.400",""
"C0T9F0","2020-05-28 19:00:00","251.000","0.000","0.100","23.300","0.990","984.100","","7.500","-99.000","-99.000","-99.000","27.700","","22.200",""
"C0D390","2020-05-28 19:00:00","146.000","0.000","0.000","23.000","0.980","994.300","","160.500","-99.000","-99.000","-99.000","23.600","","21.300",""
"C0E430","2020-05-28 19:00:00","258.000","0.000","0.000","23.000","0.970","986.600","","105.500","-99.000","-99.000","-99.000","24.300","","21.200",""
"C0O990","2020-05-28 19:00:00","18.000","164.000","0.800","27.200","0.990","1009.100","","26.500","-99.000","-99.000","-99.000","32.500","","24.100",""
"CM0010","2020-05-28 19:00:00","68.000","-99.000","-99.000","22.600","0.880","1005.800","","124.000","-99.000","-99.000","-99.000","23.200","","21.900",""
"C0K500","2020-05-28 19:00:00","12.000","19.000","1.100","27.300","0.900","1009.300","","23.000","-99.000","-99.000","-99.000","31.100","","24.700",""
"C0X260","2020-05-28 19:00:00","39.000","109.000","1.100","27.700","0.880","1007.600","","8.500","-99.000","-99.000","-99.000","30.900","","24.900",""
"C0ACA0","2020-05-28 19:00:00","25.000","68.000","0.700","23.200","1.000","1009.100","","94.000","-99.000","-99.000","-99.000","23.500","","21.900",""
"C0X180","2020-05-28 19:00:00","62.000","105.000","0.500","27.800","0.990","1003.600","","1.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0F930","2020-05-28 19:00:00","100.000","298.000","0.300","25.700","1.000","1000.100","","17.000","-99.000","-99.000","-99.000","28.100","","24.100",""
"C0I010","2020-05-28 19:00:00","1562.000","0.000","0.200","17.300","0.990","849.800","","60.000","-99.000","-99.000","-99.000","20.400","","17.100",""
"C0R190","2020-05-28 19:00:00","32.000","126.000","1.300","26.900","0.990","1007.500","","57.000","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0E420","2020-05-28 19:00:00","19.000","0.000","0.000","23.600","0.940","1008.300","","77.500","-99.000","-99.000","-99.000","24.700","","21.800",""
"C0I460","2020-05-28 19:00:00","110.000","181.000","1.600","25.700","0.910","999.900","","80.000","-99.000","-99.000","-99.000","30.300","","24.500",""
"C0A9F0","2020-05-28 19:00:00","35.000","107.000","1.600","23.000","1.000","1009.500","","108.500","-99.000","-99.000","-99.000","23.600","","22.200",""
"C0F9A0","2020-05-28 19:00:00","425.000","183.000","0.600","23.600","1.000","964.500","","104.500","-99.000","-99.000","-99.000","27.100","","23.000",""
"C0O950","2020-05-28 19:00:00","4.000","0.000","0.100","26.900","1.000","1010.200","","4.500","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0M760","2020-05-28 19:00:00","40.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH70","2020-05-28 19:00:00","34.000","78.000","2.200","23.400","0.840","1009.500","","118.000","-99.000","-99.000","-99.000","23.800","","22.300",""
"C0V250","2020-05-28 19:00:00","298.000","10.000","0.800","25.700","0.990","978.100","","9.500","-99.000","-99.000","-99.000","32.800","","24.100",""
"C0U980","2020-05-28 19:00:00","573.000","0.000","0.000","21.200","1.000","950.400","","46.500","-99.000","-99.000","-99.000","22.800","","19.100",""
"C0S740","2020-05-28 19:00:00","289.000","45.000","1.700","23.800","1.000","980.300","","1.500","-99.000","-99.000","-99.000","28.200","","22.600",""
"C0A940","2020-05-28 19:00:00","49.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A920","2020-05-28 19:00:00","196.000","115.000","1.700","21.700","0.970","990.200","","18.000","-99.000","-99.000","-99.000","22.300","","20.600",""
"C0T870","2020-05-28 19:00:00","135.000","225.000","1.400","23.400","0.990","997.000","","13.000","-99.000","-99.000","-99.000","25.700","","22.400",""
"C0O930","2020-05-28 19:00:00","69.000","59.000","2.700","26.000","0.870","1003.600","","4.500","-99.000","-99.000","-99.000","33.000","","25.500",""
"C0AI40","2020-05-28 19:00:00","37.000","0.000","0.200","23.800","0.930","1009.100","","43.500","-99.000","-99.000","-99.000","24.400","","22.600",""
"C0C460","2020-05-28 19:00:00","482.000","0.000","0.000","22.200","0.980","959.500","","126.000","-99.000","-99.000","-99.000","23.100","","20.700",""
"C0E520","2020-05-28 19:00:00","320.000","28.000","0.300","23.900","1.000","976.900","","53.000","-99.000","-99.000","-99.000","27.400","","21.700",""
"C0T9D0","2020-05-28 19:00:00","7.000","261.000","0.300","23.900","1.000","1013.100","","16.500","-99.000","-99.000","-99.000","24.900","","22.600",""
"C0I390","2020-05-28 19:00:00","1184.000","79.000","0.300","19.300","0.990","887.100","","68.500","-99.000","-99.000","-99.000","22.700","","18.700",""
"CM0170","2020-05-28 19:00:00","106.000","100.000","2.300","24.900","0.990","1001.200","","119.000","-99.000","-99.000","-99.000","29.700","","23.100",""
"C0F860","2020-05-28 19:00:00","2215.000","217.000","0.800","15.200","1.000","783.200","","65.500","-99.000","-99.000","-99.000","17.000","","14.600",""
"C0U890","2020-05-28 19:00:00","116.000","157.000","0.300","23.500","0.990","1001.100","","29.500","-99.000","-99.000","-99.000","25.200","","22.100",""
"C0G800","2020-05-28 19:00:00","15.000","30.000","1.600","26.100","0.990","1009.700","","16.000","-99.000","-99.000","-99.000","28.900","","24.100",""
"C0F850","2020-05-28 19:00:00","379.000","178.000","0.800","23.800","0.990","969.100","","26.000","-99.000","-99.000","-99.000","26.600","","23.200",""
"C0AH50","2020-05-28 19:00:00","275.000","148.000","0.900","21.700","0.990","981.600","","47.000","-99.000","-99.000","-99.000","22.400","","20.600",""
"C0Z160","2020-05-28 19:00:00","124.000","21.000","2.700","24.100","0.980","1001.400","","10.500","-99.000","-99.000","-99.000","27.300","","22.700",""
"C0R540","2020-05-28 19:00:00","17.000","0.000","0.100","28.500","0.850","1009.500","","18.000","-99.000","-99.000","-99.000","31.800","","25.200",""
